Watching PID 57208 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.007  ;  437264.00;  435472.00;   93780.00
1.007  ;  437264.00;  435472.00;   97236.00
1.007  ;  437264.00;  435472.00;  105536.00
1.007  ;  437264.00;  435472.00;   94380.00
1.007  ;  437264.00;  435472.00;   94224.00
1.007  ;  437264.00;  435472.00;   95840.00
1.007  ;  437264.00;  435472.00;  106564.00
1.007  ;  437264.00;  435472.00;   94348.00
1.007  ;  437264.00;  435472.00;   95112.00
1.007  ;  437264.00;  435472.00;   95936.00
1.007  ;  437264.00;  435472.00;  104652.00
1.007  ;  437264.00;  435472.00;   94492.00
1.007  ;  437264.00;  435472.00;   94928.00
1.006  ;  437264.00;  435472.00;   92904.00
1.007  ;  437264.00;  435472.00;   98656.00
1.007  ;  437264.00;  435472.00;   94844.00
1.007  ;  437264.00;  435472.00;   89440.00
1.007  ;  437264.00;  435472.00;   90484.00
1.007  ;  437264.00;  435472.00;   95892.00
1.007  ;  437264.00;  435472.00;  106512.00
1.007  ;  437264.00;  435472.00;   94912.00
1.007  ;  437264.00;  435472.00;   90144.00
1.007  ;  437264.00;  435472.00;   93872.00
1.007  ;  437264.00;  435472.00;   95512.00
1.007  ;  437264.00;  435472.00;  106148.00
1.007  ;  437264.00;  435472.00;   92864.00
1.007  ;  437264.00;  435472.00;   93972.00
1.006  ;  437264.00;  435472.00;   97248.00
1.007  ;  437264.00;  435472.00;  105532.00
1.007  ;  437264.00;  435472.00;   94992.00
1.007  ;  437264.00;  435472.00;   93608.00
1.006  ;  437264.00;  435472.00;   95872.00
1.007  ;  437264.00;  435472.00;  106560.00
1.007  ;  437264.00;  435472.00;   93908.00
1.007  ;  437264.00;  435472.00;   89964.00
1.007  ;  437264.00;  435472.00;   95916.00
1.007  ;  437264.00;  435472.00;  104708.00
1.007  ;  437264.00;  435472.00;   95132.00
1.007  ;  437264.00;  435472.00;   89596.00
1.007  ;  437264.00;  435472.00;   93952.00
1.007  ;  437264.00;  435472.00;   97216.00
1.007  ;  437264.00;  435472.00;  105564.00
1.007  ;  437264.00;  435472.00;   94392.00
1.007  ;  437264.00;  435472.00;   92840.00
1.007  ;  437264.00;  435472.00;   95868.00
1.007  ;  437264.00;  435472.00;  106544.00
1.007  ;  437264.00;  435472.00;   94532.00
1.007  ;  437264.00;  435472.00;   94916.00
1.007  ;  437264.00;  435472.00;   95924.00
1.007  ;  437264.00;  435472.00;  104680.00
1.007  ;  437264.00;  435472.00;   95100.00
1.007  ;  437264.00;  435472.00;   93464.00
1.007  ;  437264.00;  435472.00;   97144.00
1.007  ;  437264.00;  435472.00;  106748.00
1.007  ;  437264.00;  435472.00;   94260.00
1.007  ;  437264.00;  435472.00;   89984.00
1.007  ;  437264.00;  435472.00;   92068.00
1.007  ;  437264.00;  435472.00;  105316.00
1.007  ;  437264.00;  435472.00;   95196.00
1.007  ;  437264.00;  435472.00;   96268.00
1.007  ;  437264.00;  435472.00;   91968.00
1.007  ;  437264.00;  435472.00;   95948.00
1.007  ;  437264.00;  435472.00;  104668.00
1.007  ;  437264.00;  435472.00;   93624.00
1.006  ;  437264.00;  435472.00;   92496.00
1.007  ;  437264.00;  435472.00;   97172.00
1.007  ;  437264.00;  435472.00;  106784.00
1.007  ;  437264.00;  435472.00;   95968.00
1.007  ;  437264.00;  435472.00;   96136.00
1.007  ;  437264.00;  435472.00;   95948.00
1.007  ;  437264.00;  435472.00;  105312.00
1.007  ;  437264.00;  435472.00;   95428.00
1.007  ;  437264.00;  435472.00;   94608.00
1.007  ;  437264.00;  435472.00;   91964.00
1.007  ;  437264.00;  435472.00;  105140.00
1.007  ;  437264.00;  435472.00;   93916.00
1.007  ;  437264.00;  435472.00;   94276.00
1.007  ;  437264.00;  435472.00;   92700.00
1.007  ;  437264.00;  435472.00;   97164.00
1.007  ;  437264.00;  435472.00;   97216.00
1.007  ;  437264.00;  435472.00;   97888.00
1.007  ;  437264.00;  435472.00;   90660.00
1.007  ;  437264.00;  435472.00;   92452.00
1.007  ;  437264.00;  435472.00;   95880.00
1.007  ;  437264.00;  435472.00;  106556.00
1.007  ;  437264.00;  435472.00;   92892.00
1.007  ;  437264.00;  435472.00;   94812.00
1.007  ;  437264.00;  435472.00;   95936.00
1.007  ;  437264.00;  435472.00;  104692.00
1.007  ;  437264.00;  435472.00;   94108.00
1.007  ;  437264.00;  435472.00;   92808.00
1.007  ;  437264.00;  435472.00;   97144.00
1.007  ;  437264.00;  435472.00;  106820.00
1.007  ;  437264.00;  435472.00;   94096.00
1.007  ;  437264.00;  435472.00;   95308.00
1.007  ;  437264.00;  435472.00;   95908.00
1.007  ;  437264.00;  435472.00;  105272.00
1.007  ;  437264.00;  435472.00;   96092.00
1.007  ;  437264.00;  435472.00;   94204.00
1.007  ;  437264.00;  435472.00;   97380.00
1.007  ;  437264.00;  435472.00;  105120.00
1.008  ;  437264.00;  435472.00;   93652.00
1.007  ;  437264.00;  435472.00;   94876.00
1.007  ;  437264.00;  435472.00;   96004.00
1.007  ;  437264.00;  435472.00;  107120.00
1.007  ;  437264.00;  435472.00;   96144.00
1.007  ;  437264.00;  435472.00;   88152.00
1.007  ;  437264.00;  435472.00;   94496.00
1.007  ;  437264.00;  435472.00;   95920.00
1.007  ;  437264.00;  435472.00;  105324.00
1.007  ;  437264.00;  435472.00;   94556.00
1.007  ;  437264.00;  435472.00;   94036.00
1.007  ;  437264.00;  435472.00;   97360.00
1.007  ;  437264.00;  435472.00;  105160.00
1.007  ;  437264.00;  435472.00;   93364.00
1.007  ;  437264.00;  435472.00;   91768.00
1.007  ;  437264.00;  435472.00;   91044.00
1.007  ;  437264.00;  435472.00;   97108.00
1.007  ;  437264.00;  435472.00;  106828.00
1.007  ;  437264.00;  435472.00;   93780.00
1.007  ;  437264.00;  435472.00;   94088.00
1.007  ;  437264.00;  435472.00;   95900.00
1.007  ;  437264.00;  435472.00;  109576.00
1.007  ;  437264.00;  435472.00;  100436.00
1.007  ;  437264.00;  435472.00;   96240.00
1.007  ;  437264.00;  435472.00;   17188.00
1.007  ;  437264.00;  435472.00;   28976.00
1.007  ;  437264.00;  435472.00;   17028.00
1.007  ;  437264.00;  435472.00;   29144.00
1.007  ;  437264.00;  435472.00;   17228.00
1.007  ;  437264.00;  435472.00;   29916.00
1.007  ;  437264.00;  435472.00;   17836.00
1.007  ;  437264.00;  435472.00;   29808.00
1.007  ;  437264.00;  435472.00;   16824.00
1.007  ;  437264.00;  435472.00;   28628.00
1.007  ;  437264.00;  435472.00;   16872.00
1.007  ;  437264.00;  435472.00;   28964.00
1.007  ;  437264.00;  435472.00;   17096.00
1.007  ;  437264.00;  435472.00;   29340.00
1.008  ;  437264.00;  435472.00;   17348.00
1.007  ;  437264.00;  435472.00;   29344.00
1.006  ;  437264.00;  435472.00;   16988.00
1.007  ;  437264.00;  435472.00;   27524.00
1.008  ;  437264.00;  435472.00;   16792.00
1.007  ;  437264.00;  435472.00;   27188.00
1.007  ;  437264.00;  435472.00;   16908.00
