Watching PID 13704 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.004  ;  241332.00;  239616.00;  215720.00
1.005  ;  241360.00;  239644.00;  214676.00
1.004  ;  241508.00;  239792.00;  215812.00
1.005  ;  241580.00;  239864.00;  214756.00
1.004  ;  241616.00;  239900.00;  215488.00
1.005  ;  241724.00;  240008.00;  213896.00
1.004  ;  241980.00;  240264.00;  215308.00
1.004  ;  242084.00;  240368.00;  214940.00
1.004  ;  242196.00;  240480.00;  215728.00
1.004  ;  242232.00;  240516.00;  215600.00
1.004  ;  242276.00;  240560.00;  214584.00
1.004  ;  242276.00;  240560.00;  210852.00
1.004  ;  242280.00;  240564.00;  214864.00
1.004  ;  242312.00;  240596.00;  214856.00
1.004  ;  242532.00;  240816.00;  215796.00
1.005  ;  242652.00;  240936.00;  214896.00
1.005  ;  242804.00;  241088.00;  215392.00
1.005  ;  243132.00;  241412.00;  211416.00
